COMP_K,COMP_R,COMP_RHKMFWY,COMP_RHKM,MAXSW20_COMP_RHKMFWY,MAXSW20_COMP_RHKM,AVG_DNA_IDX,AVG_RNA_IDX,AVG_DRNA_IDX,MAXSW15_AVG_RNA_IDX,Class
?,0.20153,?,?,0.42857,0.33333,?,?,0.4579,0.35449,No
?,0.06043,0.39475,0.21982,0.42857,0.26666999999999996,?,0.31303000000000003,0.37318,0.23526,No
?,0.24865,0.55818,0.43315,0.5,0.46667,?,0.48675,0.53927,0.3359,No
0.19384,?,?,?,0.64286,?,0.53909,0.43968999999999997,0.49517,0.47308,No
0.13517,?,0.56898,?,0.5,0.46667,0.56848,0.51854,0.5472100000000001,?,Yes
?,0.28298,?,?,0.64286,0.46667,0.44187,?,0.43533999999999995,0.44678999999999996,No
?,0.20449,0.56409,?,0.64286,0.6,?,0.41336999999999996,?,0.43782,No
?,0.08835,0.54318,?,0.57143,0.33333,0.42941999999999997,0.3953,0.41498999999999997,0.28076999999999996,No
0.26787,0.20399,0.56153,0.39513000000000004,?,0.53333,0.49825,0.39837,0.45401,0.38205,No
0.12925999999999999,0.27421999999999996,?,0.36961,0.78571,?,0.47506000000000004,0.3714,0.42903,0.48782,No
0.17479,?,0.49777,0.28497,0.57143,?,0.51266,0.39633,0.46095,?,No
?,0.10695,0.45143,0.32842,0.42857,0.33333,?,0.36351999999999995,?,0.32436,No
0.23576999999999998,?,0.49927,?,0.5,0.33333,0.49301000000000006,0.41186999999999996,0.4573,0.30769,No
0.17394,0.27674,0.43428999999999995,0.31790999999999997,0.57143,0.4,0.45701,0.39545,0.43013999999999997,?,No
0.19672,?,0.51358,0.37429,?,0.46667,0.48361000000000004,0.39865,0.44613,?,No
0.18005,?,0.45705,?,?,0.33333,0.41947,0.36462,0.39555999999999997,0.36025999999999997,No
?,0.19375,0.39345,0.20087,?,0.33333,0.44193000000000005,0.35381,0.4029,?,No
?,0.30128,0.3463,?,0.5,?,?,?,0.37488,?,No
0.35339,0.24599000000000001,0.52762,0.43976000000000004,?,?,0.41378000000000004,0.33807,0.38034,0.54167,Yes
0.14279,0.20287,0.37717,0.34691,0.57143,0.53333,0.3854,0.33052,0.36138000000000003,0.46218000000000004,Yes
?,0.22746,0.48815,0.30835,?,0.46667,?,0.39353,0.44351,0.54167,No
?,0.29131999999999997,?,0.32522,0.5,?,?,0.39421999999999996,0.41841999999999996,0.41218,No
0.20163,?,0.52049,?,0.57143,0.46667,0.51159,0.45203999999999994,0.48578000000000005,?,No
?,0.3941,0.47656000000000004,?,0.71429,0.53333,0.47205,?,0.45808000000000004,0.58526,No
0.34503,0.14442,?,?,0.71429,0.53333,0.5583199999999999,0.42878,0.5007,0.53269,No
?,0.13199,?,0.27938,?,?,0.523,?,0.45301,0.36923,No
0.12140999999999999,0.07512,0.23790999999999998,0.12437000000000001,0.28570999999999996,0.2,?,?,0.35002,0.25705,No
0.09655,0.04345,0.27831,0.0786,0.57143,0.46667,0.39354,0.24205,0.32547,?,No
0.20047,0.40755,?,0.4203,0.5,?,0.53786,0.52155,0.53185,0.51795,Yes
0.22696999999999998,?,0.47701000000000005,?,0.42857,?,0.46281000000000005,0.28678000000000003,0.38373,0.23205,No
0.11581,0.18938,0.49071000000000004,0.25246,0.57143,?,0.49986,0.35112,?,?,No
0.15331,?,0.48461000000000004,0.26208000000000004,?,?,0.49286,?,0.44423,?,No
0.42805,0.11152000000000001,0.72663,?,0.78571,0.4,0.5867,0.45373,0.5276,0.34679,No
0.30437,0.19008,0.49749,0.4106,0.64286,0.6,0.4741,0.36595,0.42601999999999995,?,Yes
0.21566999999999997,0.07213,0.33616999999999997,0.18702,0.42857,0.26666999999999996,0.4179,?,0.35819,?,No
?,0.10025,0.30207,0.26521,0.35714,?,0.30233000000000004,0.27371,0.29008,0.22115,No
0.21486999999999998,?,0.30715,0.3221,0.42857,0.33333,0.28383,?,0.28759,0.20064,No
0.03914,0.25834,0.34394,0.25943,0.35714,?,0.38216999999999995,0.33419,0.3613,0.28397,No
?,0.16727,0.49914,?,0.57143,0.4,?,?,0.40026999999999996,?,No
0.2099,0.1039,?,0.32011,0.35714,?,0.42339,0.31784,0.37636,0.24295,No
0.15172,0.22189,0.40721,?,0.42857,0.4,0.41796000000000005,?,0.38998,0.27051,No
0.34591,0.06586,0.67388,?,0.5,0.33333,0.48463,0.38695999999999997,0.44136000000000003,?,No
0.45491000000000004,0.0,0.44088,0.3894,0.35714,?,0.30208,?,0.30164,0.18269000000000002,No
?,0.6177699999999999,0.75065,0.7319,0.57143,0.6,?,0.6709999999999999,?,?,Yes
0.33793,0.29273000000000005,0.56731,?,0.57143,0.4,0.5595100000000001,0.51507,0.54072,0.41795,Yes
?,?,0.36717,0.30783,0.64286,0.46667,0.40509,0.38221,?,0.53013,No
0.1636,0.10122,?,0.22588000000000003,0.57143,0.4,0.4225,0.30571,?,?,No
?,0.20449,0.39308000000000004,0.29224,0.64286,?,0.39898,0.36841999999999997,0.3861,0.39936,No
0.056889999999999996,0.22528,0.4445,0.28506,0.5,?,0.40026999999999996,0.33145,0.36994,0.33846,No
0.11002,?,?,?,?,0.26666999999999996,0.45121000000000006,0.34779,0.40521999999999997,0.32372,No
?,?,0.56174,0.39774,?,?,0.49846999999999997,0.40874,0.45886000000000005,0.40192,No
0.1119,0.11077999999999999,0.36605,0.19544,?,0.2,0.47858999999999996,?,0.42589,0.19167,No
?,?,?,0.36655,?,0.33333,?,?,0.39416,?,No
0.22676,0.20533,0.42943000000000003,?,0.64286,0.53333,0.44218999999999997,0.36578,0.4085,0.4609,No
0.26418,0.12259,0.43445,0.28165,0.42857,0.4,0.44943999999999995,0.33957,0.40051,?,No
?,?,0.55456,0.33562,0.57143,?,0.49267,0.38896,?,0.36795,No
0.25058,0.10632,?,0.28641,0.57143,0.53333,0.36700000000000005,?,0.33293,?,No
0.25509,0.21253000000000002,0.50575,0.36401,0.5,0.53333,0.52851,0.41107,?,?,No
?,0.18608,0.44886000000000004,0.30055,0.57143,0.33333,0.41117,0.38034,?,0.39679000000000003,No
?,0.28665999999999997,0.49512,?,0.5,0.46667,0.46831999999999996,0.40923000000000004,0.44261000000000006,0.40256,No
0.21001,0.14176,?,0.29891,0.57143,?,0.42713999999999996,0.35336,0.39461999999999997,0.36987,Yes
0.24036999999999997,0.12247999999999999,?,0.29248,0.42857,0.4,0.35068,0.33297,0.34353,?,No
0.18924000000000002,0.30109,?,0.31182,?,0.26666999999999996,0.46715,0.38444,0.43066000000000004,0.28974,No
?,0.22075999999999998,?,0.38893,0.71429,0.53333,0.5344399999999999,0.43325,0.48968999999999996,0.48462,No
0.35572,?,0.49966000000000005,0.43556999999999996,?,0.6,?,0.39076,0.46096000000000004,0.62051,No
0.28160999999999997,0.3168,0.41506000000000004,0.40634000000000003,0.42857,?,?,?,0.45353999999999994,?,Yes
0.07366,?,0.38566,0.27887,0.57143,0.4,0.40146,0.35593,0.38176,0.43077,No
0.25472,?,0.5472199999999999,0.41876,0.5,0.46667,?,0.42733000000000004,?,?,No
?,0.19602,?,?,0.71429,0.46667,0.39593,0.29409,0.35052,0.38333,No
0.12874000000000002,0.23895999999999998,0.40245,0.31278,?,0.33333,0.44816000000000006,0.36493000000000003,0.41138,0.35,No
0.26366999999999996,0.20121,0.49708,?,0.5,?,?,?,0.39621,0.31474,No
0.28292,?,?,0.39788,?,0.33333,?,0.37955,0.41786999999999996,0.32115,No
0.13956,0.14803,0.45992,0.24076999999999998,0.5,0.33333,?,0.39064,0.46625,0.28526,No
?,0.37731,0.39368000000000003,?,?,0.26666999999999996,0.47318999999999994,?,0.44991000000000003,0.39808000000000004,No
0.22421999999999997,?,0.52162,0.4068,0.71429,?,0.5531,0.46042,0.5122899999999999,0.48396999999999996,No
?,?,0.34221,0.32711999999999997,0.42857,0.4,?,0.32116999999999996,0.33866999999999997,0.42051000000000005,Yes
0.38077,0.35339,?,0.53284,0.42857,?,?,0.52299,0.5473899999999999,0.36987,Yes
0.18936,?,0.34,0.29805,0.5,0.53333,0.36598,0.33452,?,0.42244,No
0.25427,?,0.48006000000000004,?,0.57143,?,0.46825,0.36603,0.42286,0.41731,No
0.15361,0.20235,0.33016999999999996,?,0.5,0.46667,0.37240999999999996,0.3465,0.36158,0.48077,No
0.17589000000000002,?,0.48636,0.3027,0.71429,?,0.51644,0.39002,0.46013999999999994,0.44551,No
0.31262,0.27633,0.67315,0.39529000000000003,0.57143,0.53333,?,?,0.5180600000000001,0.40256,No
0.03653,0.30516,0.30613,?,0.57143,0.33333,0.36391,0.34776999999999997,?,0.44872,No
0.35657,0.0702,0.434,0.35799000000000003,0.5,0.46667,0.36954000000000004,0.33488,0.35470999999999997,0.36859000000000003,No
0.23081999999999997,0.12165999999999999,0.48144,0.26139,0.78571,0.53333,?,0.38356,0.43167,0.41923,No
0.21971,0.13626,0.49477,0.27155,0.78571,0.53333,0.48949,0.39232,0.44646,?,No
0.17296,0.27989,?,0.37543000000000004,0.5,0.33333,0.45391000000000004,0.40565,?,0.37885,No
0.19733,0.1221,0.46443999999999996,0.27816,0.57143,0.26666999999999996,0.37771,0.31979,0.35229,0.26282,No
0.17786,0.24455,?,?,0.42857,0.46667,?,0.37473,0.39163000000000003,0.29936,Yes
0.444,0.03052,?,0.33352,0.5,?,?,0.31635,?,0.24423000000000003,No
?,0.23920999999999998,?,?,0.42857,0.46667,0.40479,0.30201999999999996,0.35898,?,No
?,0.1617,?,?,0.57143,?,?,0.36307,0.43746,0.36218,No
0.29905,0.13569,?,0.35262,0.64286,0.46667,0.44778999999999997,0.35980999999999996,0.40884000000000004,0.31987,No
0.13339,0.24761,0.4397,0.2602,0.5,0.46667,0.4883,0.34088,0.42233999999999994,?,No
0.23576999999999998,0.09725,0.41794,0.28031,0.35714,?,0.4882,0.34707,0.42511000000000004,0.23076999999999998,Yes
?,?,?,0.3353,0.42857,0.26666999999999996,0.51269,0.43305,0.47772,0.35577,No
0.16812,0.14564000000000002,0.37842,0.22941999999999999,0.5,?,?,?,0.29832,0.29551,No
0.19534,?,0.60363,?,0.64286,0.46667,?,?,0.40333,0.35962,No
?,0.24219000000000002,0.54197,0.34239,0.64286,0.46667,0.48723999999999995,0.41223999999999994,0.45432,0.47372,No
0.38679,?,0.46816,0.38442,0.57143,?,0.42635,0.33254,0.38468,0.38205,No
?,?,0.59553,0.34889000000000003,0.57143,?,?,0.45851000000000003,0.54128,?,No
0.10662,?,0.40693,0.26088,0.64286,?,0.48128999999999994,0.40149,0.44616000000000006,0.57821,No
0.14517,0.16967000000000002,?,0.2413,0.42857,?,0.50152,0.36303,0.43967,0.40576999999999996,No
0.20753000000000002,0.24076,0.5092899999999999,0.37987,0.71429,0.6,0.51166,0.43363,0.47741999999999996,0.52115,Yes
?,0.19726,0.32075,?,?,?,0.41544,0.37508,0.39813000000000004,?,No
0.13888,0.28643,0.42982,0.27387,0.42857,0.26666999999999996,0.46055,?,0.42832,0.28141,No
0.18532,0.1349,?,0.2293,0.5,0.26666999999999996,?,0.31461,0.34934,0.30513,No
?,?,?,0.27296,0.42857,0.33333,0.5636800000000001,0.42041999999999996,0.49982,0.45448999999999995,No
0.11857000000000001,0.34237,0.43459,0.35628000000000004,0.64286,0.6,0.43151999999999996,0.40645,0.42123,0.62244,No
?,0.15509,0.53856,0.28870999999999997,0.78571,0.53333,0.56581,?,0.48691999999999996,0.48462,No
0.20034000000000002,0.28065999999999997,0.5157,0.39413000000000004,?,0.6,0.47513999999999995,0.37621,?,?,No
?,?,?,0.26561,0.42857,0.26666999999999996,?,?,0.42331,0.3609,No
0.056589999999999994,0.10004,0.27098,0.09087,0.35714,0.2,0.48393,0.30946999999999997,0.40562,0.25064000000000003,No
0.26113000000000003,0.13305999999999998,0.5069100000000001,0.32974000000000003,0.57143,0.33333,0.47033,?,0.41441000000000006,?,No
0.21646999999999997,0.19346,0.45045,0.29641999999999996,0.64286,?,0.45333,?,0.42211000000000004,0.40128,No
0.19637000000000002,0.243,0.53374,0.37264,?,0.53333,0.50802,0.41873999999999995,?,0.49103,No
?,0.21611,0.5775899999999999,0.35869,?,0.4,0.52142,0.41533000000000003,0.4744,0.42691999999999997,No
0.08273,?,0.32875,0.24178000000000002,0.35714,0.4,0.38366,?,0.36158,0.34744,No
0.06914,0.28876999999999997,0.30236,0.26377,0.42857,0.33333,0.38571,0.35634,?,0.40128,No
0.20481,0.16896,0.32675,0.25953000000000004,0.5,?,0.39899999999999997,?,0.39795,0.35641,No
0.29784,0.19846,0.5035,?,0.57143,0.46667,0.40306,0.39066999999999996,0.39848,0.37949,No
0.09834,0.18807000000000001,?,0.18170999999999998,0.5,0.33333,0.48776,?,0.423,0.29231,No
0.20035,0.06612,?,0.27729000000000004,0.5,0.46667,0.34731999999999996,0.29635,?,0.28076999999999996,No
0.12222999999999999,?,0.43859,0.31483,0.57143,?,?,0.39165,0.415,0.39103000000000004,No
0.26766999999999996,0.16562000000000002,0.34144,0.30301,?,0.33333,0.35539,0.34105,0.34979,0.29103,No
0.25616,?,?,0.35503,0.42857,?,0.39685,0.36386999999999997,0.38286,0.33526,No
0.20357,0.18474000000000002,0.40847,0.30321,?,0.4,?,0.31535,0.36604000000000003,0.30962,No
0.25227,0.1886,0.60265,0.36003,0.78571,?,0.47458999999999996,?,0.43576000000000004,0.45064,No
0.23395,0.19301,?,0.37482,0.5,0.33333,0.51886,0.4039,0.46779,0.3391,No
0.18161,0.28895,0.43985,?,0.5,?,?,0.38703000000000004,0.41889,0.35896999999999996,No
0.03249,?,?,0.35902,?,0.53333,0.42768,?,?,0.54295,No
0.15361,0.28512,?,0.32974000000000003,0.64286,0.46667,0.46326000000000006,0.40968999999999994,0.44005,0.46538,No
0.11423,0.28271,?,0.28362,?,?,0.50435,?,0.46724,0.45513000000000003,No
?,0.12202,0.32955999999999996,0.24273000000000003,?,0.33333,0.3874,0.27128,?,?,No
0.32184,0.1369,0.49959,?,0.64286,0.46667,0.49964,0.38442,0.4484,0.36987,Yes
0.25182,0.17089000000000001,0.44648000000000004,?,?,?,0.39819,0.3558,?,?,No
0.22008000000000003,?,?,0.30464,0.57143,0.46667,0.38279,?,0.35293,0.34167,No
?,0.28983000000000003,?,0.32804,0.42857,0.46667,0.4095,0.3808,0.39749,0.38526,No
0.11158,0.31561,0.43073,0.26145,0.5,0.33333,0.428,0.36038000000000003,?,0.41603,No
0.14255,0.18678,0.43509,?,0.57143,0.4,0.43709,?,0.40423000000000003,0.42178999999999994,No
0.28476999999999997,?,0.53156,0.42463,0.5,0.46667,0.51021,0.45598999999999995,0.48683000000000004,0.39679000000000003,No
0.28594,?,0.51262,?,0.42857,0.33333,0.49076000000000003,?,0.44732,0.33782,No
?,0.17315999999999998,0.5014,0.34104,0.5,0.46667,0.46491000000000005,?,0.43576000000000004,?,No
?,0.27981999999999996,0.54422,?,0.5,?,0.4904,0.42072,0.45991000000000004,0.31346,No
0.17479,0.24033000000000002,0.45892,0.34163000000000004,0.5,0.33333,?,?,?,0.29808,No
?,?,0.42785,0.29483000000000004,0.5,?,0.36780999999999997,0.35009,0.3607,?,No
0.11158,0.31561,?,0.30915,0.5,?,?,0.37234,?,0.39231,No
0.22264,?,0.61051,0.37961999999999996,0.64286,0.4,0.5715399999999999,0.45708999999999994,0.52084,?,No
0.71682,?,0.8213,0.7319,?,0.46667,0.5647300000000001,0.52136,0.54645,0.38013,Yes
0.22529000000000002,?,0.17486,0.18037,?,?,0.17038,0.16948,0.17042000000000002,0.16474,No
0.36533000000000004,0.08477,0.44633,0.32043,0.57143,0.4,?,0.34321999999999997,0.36308,0.31603000000000003,No
0.15718,0.29175,0.56252,0.39788,0.5,0.46667,0.50503,0.4283,0.47136000000000006,0.34679,No
0.36071,0.11747,0.61014,0.41043,0.57143,?,0.4481,0.39605,0.42555,?,No
?,0.33504,0.38713000000000003,?,0.5,?,0.44768,?,0.41922,?,No
0.10728,0.28210999999999997,0.42095,0.3188,0.5,0.4,0.47836000000000006,0.39563000000000004,?,?,No
0.14499,?,0.44916999999999996,0.33638,0.42857,0.33333,0.42467,0.3762,0.40368000000000004,0.28974,No
0.11788,?,0.39083,0.24111999999999997,0.35714,0.33333,0.38627,0.33338,0.36317,0.37244,No
0.22273,0.19008,0.42213,?,0.57143,?,0.40743,0.32274,0.36988000000000004,0.37949,No
0.22114,0.22235,?,0.28944000000000003,0.57143,0.4,0.40879,0.33954,0.37828,0.41473999999999994,No
0.2143,0.30599,0.50562,0.33451,0.5,0.4,0.46474,0.42832,0.44936000000000004,?,No
0.23736,0.30866,?,0.39403,0.5,?,0.49892,0.41178000000000003,?,0.47051000000000004,No
0.0681,0.36867,0.40203,0.3351,?,?,0.36178,0.35370999999999997,0.35905,0.35385,No
0.32793,0.17195,0.53173,0.38077,0.71429,?,0.4206,?,?,0.37564000000000003,No
0.74459,0.28351,0.96978,0.95586,0.64286,0.53333,?,?,0.7308399999999999,0.43141,No
0.17786,0.18865,0.3411,0.20318,?,0.26666999999999996,?,0.31113,?,?,No
0.15573,0.1638,0.50989,?,0.5,0.33333,0.46716,0.36976,0.42396000000000006,0.30896999999999997,No
0.16777,0.14829,?,0.28615,?,0.33333,?,?,0.34015,0.25577,No
0.06457,0.18645,?,0.1691,?,0.33333,0.4858,0.37171,0.43504,0.39808000000000004,No
0.35318,0.13906,0.59509,0.45597,0.57143,0.4,?,?,?,?,No
0.28055,0.18937,0.43953000000000003,0.31869000000000003,?,0.33333,0.3913,0.33683,0.36749,0.31154,No
0.22473,0.2575,0.58621,0.36341999999999997,0.57143,?,?,0.42276,?,0.42372,No
0.05159,?,0.59695,0.46789,0.57143,0.33333,0.54973,?,0.53603,0.34808,No
0.13752999999999999,0.30391,0.49927,0.3391,0.57143,0.46667,?,0.41673000000000004,?,0.42436,No
0.24138,0.14935,?,0.26936,0.71429,?,0.48161000000000004,0.38015,0.4366,0.46026000000000006,No
0.21754,0.25527,0.51871,0.36526,0.64286,0.46667,0.4859,0.40317,0.44945,0.53141,No
?,0.15536,0.47308,?,0.57143,?,?,0.34512,0.38469000000000003,0.25321,No
0.37548000000000004,0.26550999999999997,0.6059899999999999,0.52945,0.5,0.46667,?,0.49612,?,0.45641000000000004,Yes
?,?,0.38731,0.28870999999999997,0.42857,0.26666999999999996,?,0.34360999999999997,0.37603000000000003,?,No
?,?,?,0.32883,0.5,0.46667,?,?,0.44833,0.34936,Yes
?,0.18685,0.45347,0.33097,?,?,0.48849,0.38656,0.44328999999999996,0.46603,No
?,0.27155,0.41253999999999996,0.31059000000000003,?,?,0.40935,?,0.37985,0.38974000000000003,No
?,0.11345999999999999,0.5263800000000001,0.41748,0.57143,?,0.46071000000000006,0.38063,0.4254,0.40513000000000005,Yes
0.20788,0.13851,0.4471,0.29041999999999996,?,?,0.47413,?,0.42635,?,Yes
0.07951,?,?,0.27455,0.5,0.4,?,?,0.36699,0.46346000000000004,No
0.26423,0.1893,0.49291,0.32809,0.57143,0.4,0.47461000000000003,0.35501,?,0.40769,No
0.06034,?,0.51694,0.35641999999999996,0.57143,?,0.5017699999999999,0.41706000000000004,0.46446000000000004,?,No
?,0.17124,0.45053999999999994,0.30894,0.57143,0.46667,0.46748,0.38299999999999995,0.43018,0.36795,No
?,0.34038,0.41794,?,0.42857,0.26666999999999996,0.47361000000000003,0.40552,0.4438,0.29295,No
?,?,0.43478999999999995,0.20981999999999998,0.57143,?,0.44738999999999995,0.31167,0.38666,0.24550999999999998,No
?,0.19796,0.44088,0.36136,0.57143,0.4,0.44998999999999995,0.40664,0.43141,0.5141,No
?,0.19779000000000002,?,0.26919,0.28570999999999996,?,?,?,?,0.33718000000000004,No
0.17071,?,0.44365,0.25595,0.78571,?,0.42865,?,0.39626,0.55962,No
0.14509,0.3516,0.4659,0.3391,0.57143,?,?,0.44267,0.48841999999999997,0.45192,Yes
0.15188,0.29758,0.45297,0.31576,0.42857,0.4,0.46334,0.40894,0.43975,0.32692,No
0.23994000000000001,0.13973,?,0.28052,0.64286,?,0.47848999999999997,?,0.42818999999999996,0.38526,No
0.21988000000000002,0.1652,0.49881000000000003,0.2585,0.64286,?,0.54648,0.38938,0.47626,?,No
0.15718,0.21395,0.45588999999999996,0.35085,0.57143,0.46667,0.45028999999999997,0.39488,?,0.39423,No
?,0.42863999999999997,0.49737,?,0.71429,0.66667,0.49425,0.43737,?,?,No
0.20032,0.11855999999999998,?,0.2794,0.57143,0.33333,0.42526,0.32029,0.3785,0.33846,No
0.22116,0.28463,0.51623,?,?,0.53333,0.48025,0.39607,0.44311999999999996,?,Yes
0.40961000000000003,?,0.46805,0.44464,0.42857,0.4,0.36654000000000003,?,0.36928,0.29038,Yes
0.18905,?,0.46126000000000006,0.33416,0.57143,0.46667,0.41896000000000005,0.35046,0.38882,0.44295,No
0.18357,0.13423,?,0.32081,0.57143,0.53333,?,?,0.40203,0.41281999999999996,No
0.4067,0.10980999999999999,0.55586,0.3535,0.57143,0.4,?,0.37268,0.44164,?,No
0.12697,?,0.44865,0.30019,0.42857,?,0.47011000000000003,0.36983,0.42561000000000004,0.34744,No
?,0.25414000000000003,0.22488000000000002,0.15104,0.28570999999999996,?,?,?,0.30276,?,No
0.20315999999999998,0.20951,?,0.31765,0.57143,0.46667,?,?,0.41194,0.39615,No
?,0.2987,0.19429000000000002,0.19843,0.14286,0.13333,0.17198,0.21353000000000003,?,0.17820999999999998,No
0.28838,0.21613000000000002,?,0.38333,?,?,0.49328999999999995,?,0.45773,0.47179,No
?,?,0.47195,0.35553,?,?,?,?,0.44227,?,No
0.23975,0.24017,0.46996000000000004,0.34605,0.64286,?,0.37432,0.31285999999999997,?,0.53654,No
0.18616,0.30065,?,0.35951,0.71429,0.46667,0.54773,?,0.5064,0.53013,No
0.23013000000000003,?,?,0.31718,0.57143,?,?,0.41425,0.46086000000000005,?,No
0.19749,0.13577,?,0.23945999999999998,0.42857,0.33333,0.38303000000000004,0.34435,0.3664,0.23333,No
?,?,?,0.41563,?,?,0.52698,0.42157,0.48028999999999994,0.32372,No
0.27721,0.24503000000000003,0.5403600000000001,?,0.64286,0.46667,0.5159100000000001,0.42278999999999994,0.4748,?,No
0.15895,0.13255,?,0.2119,0.57143,0.4,0.39983,?,0.34894000000000003,0.48205,No
0.22316,0.19726,0.43073,?,0.5,?,?,0.33184,0.35502,?,No
0.27775,0.09548,?,0.36044,0.5,0.4,0.41967,0.3735,0.39971999999999996,0.31795,No
0.31194,0.22516999999999998,0.59033,?,0.57143,0.46667,0.51,0.44288999999999995,0.48073999999999995,?,No
?,?,0.53664,0.3264,0.57143,0.4,?,0.40606,?,0.37692,No
0.23714000000000002,0.10271,0.40186,0.32671999999999995,?,?,0.34059,0.31193000000000004,0.32842,0.32885,No
0.08681,0.29158,0.39481,?,0.42857,?,0.37458,0.36295,0.37027,0.34936,No
0.04319,0.36073,0.37956999999999996,0.29101,0.57143,0.33333,0.37969,?,0.37176,0.42885,No
?,0.08918999999999999,0.27301,0.16719,?,0.33333,0.33071,0.27646,0.30683,0.3,No
0.26932,0.18250999999999998,0.41603999999999997,0.3353,0.57143,0.46667,0.4125,0.33255999999999997,?,0.43462,No
?,0.42806000000000005,0.54538,0.49486,0.71429,0.53333,?,0.57522,?,0.48268999999999995,Yes
0.08046,0.28448,?,0.34029,?,0.33333,?,?,0.42416000000000004,0.37435999999999997,No
0.13674,0.12086,?,?,0.5,0.2,0.5259699999999999,?,0.45753999999999995,0.28269,No
0.02926,0.36206,?,?,0.64286,0.46667,0.42261000000000004,0.40339,?,0.5775600000000001,No
0.20017000000000001,0.17485,0.43088000000000004,0.30632,?,0.4,0.39299,0.32113,0.36125,0.28462,No
?,?,0.55312,0.39188,0.42857,?,0.42895,0.37314,0.40463000000000005,?,No
0.22814,?,0.56195,0.36489,?,0.4,0.48501000000000005,0.39898,?,0.5057699999999999,No
?,0.32749,0.46465,0.46056,0.42857,?,?,0.39526,0.46013999999999994,0.36859000000000003,No
0.31834,0.21211999999999998,0.47726999999999997,0.36721,?,0.33333,0.46179,0.37640999999999997,0.42407,0.23141,No
?,?,0.44363,0.27316999999999997,?,0.4,?,?,?,0.40321,No
0.1994,0.22078000000000003,0.40968999999999994,0.29656,?,0.46667,?,0.37274,0.41788000000000003,0.44808000000000003,No
0.05458,0.27579000000000004,0.4614,?,0.57143,0.4,0.4845,?,?,?,No
0.2281,0.32409,?,?,0.71429,0.66667,0.47768999999999995,0.4059,0.44621000000000005,0.52628,No
0.24559,?,?,?,0.5,0.33333,0.40314,?,0.37091999999999997,?,No
?,0.30785999999999997,0.40347,?,0.42857,0.33333,?,0.35495,0.39479000000000003,?,No
0.17225,?,0.50835,0.3264,0.64286,?,0.51155,0.41841999999999996,?,0.37564000000000003,No
0.21955999999999998,0.15357,0.38363,0.30605,0.5,0.33333,0.38431,0.36119,?,0.33269,No
0.1662,0.23994000000000001,0.45705,0.27983,0.5,0.4,?,0.41535,0.46173000000000003,0.36923,No
0.20276,0.08363999999999999,0.49737,0.23093000000000002,?,0.4,0.43996,0.32054,0.38665,0.29808,No
0.07524,0.16293,0.37866,0.1996,0.42857,0.26666999999999996,?,?,0.397,0.30513,No
0.29222,0.17617,?,0.3984,0.71429,0.6,0.42596999999999996,?,0.40578000000000003,?,No
0.26787,?,?,0.2821,0.5,?,?,0.34781999999999996,0.42757,?,No
0.23292,?,0.5193,0.33604,0.57143,0.46667,0.4754,?,0.43323999999999996,0.36667,No
0.47153,0.17019,?,?,?,0.46667,0.40995,0.33433,0.37654,0.36667,No
0.16688,0.20651,0.39216999999999996,0.33329000000000003,?,0.33333,0.35285,0.36083000000000004,0.35741999999999996,?,No
0.19483,0.1829,0.4776,?,0.78571,0.66667,0.54448,?,?,0.43205,No
0.18675,0.14306,0.39982,0.2735,0.5,0.33333,0.40181,0.34231,?,0.35962,No
